"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2021-10",97.71721,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2021-11",97.53313,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2021-12",97.54852,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2022-01",97.58216,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2022-02",97.37611,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2022-03",96.75514,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2022-04",96.02595,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2022-05",95.63255,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2022-06",95.92011,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2022-07",96.56277,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2022-08",97.14505,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2022-09",97.38813,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2022-10",97.43649,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2022-11",97.51826,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2022-12",97.80036,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2023-01",98.21015,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2023-02",98.63604,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2023-03",99.00051,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2023-04",99.31689,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2023-05",99.61455,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-01",101.1995,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.1938,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.08163,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-04",95.64422,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-05",95.4666,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-06",96.46723,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-07",97.41533,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.07998,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.09007,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-10",97.72845,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-11",96.73174,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-12",95.91876,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2021-01",95.99919,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2021-02",96.62064,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2021-03",97.6702,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2021-04",99.19042,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.0994,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2021-06",100.164,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2021-07",98.97545,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2021-08",98.30349,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2021-09",98.2943,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2021-10",99.17899,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2021-11",99.20979,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2021-12",98.95781,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2022-01",97.82729,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2022-02",96.53407,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2022-03",94.81957,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2022-04",93.55024,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2022-05",92.17086,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2022-06",91.31751,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2022-07",91.97047,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2022-08",92.08481,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2022-09",91.9644,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2022-10",91.88271,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2022-11",91.39699,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2022-12",91.1191,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2023-01",91.51214,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2023-02",92.5925,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2023-03",93.72878,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2023-04",94.59598,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2023-05",95.498,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2023-06",96.07813,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2023-07",96.8355,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2023-08",97.23978,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2023-09",97.35381,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2023-10",96.35449,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2023-11",94.79884,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-01",103.0837,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-02",102.398,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-03",100.7443,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.86344,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.66332,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-06",99.52765,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-07",100.4909,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-08",101.3139,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-09",101.9083,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-10",102.0427,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-11",101.7006,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-12",101.5454,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2021-01",101.5697,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2021-02",101.6735,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2021-03",101.852,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2021-04",102.0209,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2021-05",102.1908,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2021-06",102.5804,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2021-07",102.7762,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2021-08",102.5776,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2021-09",102.3302,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2021-10",101.9601,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2021-11",101.6451,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2021-12",101.1968,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2022-01",100.5876,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2022-02",100.0457,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2022-03",99.43083,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2022-04",99.05748,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2022-05",98.75838,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2022-06",98.32829,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2022-07",97.9642,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2022-08",97.70786,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2022-09",97.49252,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2022-10",97.8577,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2022-11",98.71857,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2022-12",99.52978,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2023-01",100.2585,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2023-02",100.8907,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2023-03",101.3725,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2023-04",101.6126,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2023-05",101.5653,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2023-06",101.4483,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2023-07",101.5786,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2023-08",101.7843,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2023-09",102.0503,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2023-10",102.065,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2023-11",102.0133,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.88,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.38,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.3,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.18,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.83,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.03,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.28,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.53,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.73,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.73,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.64,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.69,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2021-01",98.78,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2021-02",99.08,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2021-03",99.56,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2021-04",99.93,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.17,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2021-06",100.28,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2021-07",100.08,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2021-08",99.71,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2021-09",99.47,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2021-10",99.27,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2021-11",99.07,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2021-12",98.85,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2022-01",98.47,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2022-02",97.96,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2022-03",97.42,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2022-04",97.09,
"G7M","CCI","AMPLITUD","LTRENDIDX","M","2022-05",96.77,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.32,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.91,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2020-04",97.97,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.77,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.15,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.53,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.69,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.69,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.53,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.45,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.66,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2021-01",98.92,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2021-02",99.32,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2021-03",99.85,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2021-04",100.31,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.83,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2021-06",101.19,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2021-07",101.23,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2021-08",101.07,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2021-09",100.83,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2021-10",100.44,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2021-11",99.98,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2021-12",99.61,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2022-01",99.2,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.51,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2022-03",97.5,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2022-04",96.76,
"OEU","CCI","AMPLITUD","LTRENDIDX","M","2022-05",96.27,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2020-01",98.04273,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2020-02",97.17517,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2020-03",95.73283,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2020-04",94.44917,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2020-05",94.0974,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2020-06",94.25227,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2020-07",94.6926,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2020-08",95.37599,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2020-09",96.05601,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2020-10",96.64962,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2020-11",97.10412,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2020-12",97.2354,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2021-01",96.99308,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2021-02",96.78993,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2021-03",96.24712,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2021-04",95.28986,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2021-05",95.15078,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2021-06",96.04536,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2021-07",97.29656,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2021-08",98.16764,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2021-09",98.74118,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2021-10",98.94733,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2021-11",98.73872,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2021-12",98.12904,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2022-01",97.38725,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2022-02",96.84115,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2022-03",96.68358,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2022-04",96.94277,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2022-05",97.59668,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2022-06",98.35704,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2022-07",98.41843,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2022-08",98.23135,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2022-09",97.52636,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2022-10",96.65273,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2022-11",95.9735,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2022-12",95.58765,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2023-01",95.24641,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2023-02",95.09895,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2023-03",95.1268,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2023-04",95.40646,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2023-05",95.98074,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2023-06",96.53604,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2023-07",96.6916,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2023-08",96.69655,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2023-09",96.79932,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2023-10",97.04121,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2020-01",96.27475,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2020-02",96.36521,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2020-03",96.02634,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2020-04",95.32507,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2020-05",94.56071,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2020-06",93.90813,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2020-07",93.73257,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2020-08",94.16568,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2020-09",94.75429,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2020-10",95.27003,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2020-11",95.69013,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2020-12",96.00735,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2021-01",96.25767,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2021-02",96.37203,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2021-03",96.14048,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2021-04",95.93652,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2021-05",96.51035,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2021-06",97.61472,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2021-07",98.62215,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2021-08",99.1807,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2021-09",99.23319,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2021-10",98.95991,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2021-11",99.03033,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2021-12",99.381,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2022-01",99.2487,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.4053,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2022-03",97.19777,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2022-04",95.90549,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2022-05",95.12383,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2022-06",94.79189,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2022-07",94.55164,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2022-08",94.64606,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2022-09",94.86279,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2022-10",94.9425,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2022-11",94.95219,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2022-12",94.90213,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2023-01",95.05527,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2023-02",95.38844,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2023-03",95.62271,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2023-04",95.73569,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2023-05",95.94752,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2023-06",96.20799,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2023-07",96.36432,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2023-08",96.32509,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2023-09",96.18261,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2023-10",95.89407,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2020-01",98.14246,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2020-02",98.52791,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.68576,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.61524,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.25535,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2020-06",97.54522,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2020-07",96.7738,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2020-08",96.33569,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2020-09",96.54836,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2020-10",97.13593,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2020-11",97.76384,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.19859,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2021-01",98.42714,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2021-02",98.44065,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2021-03",98.22431,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2021-04",97.96233,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2021-05",97.88633,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2021-06",98.16946,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2021-07",98.63445,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2021-08",99.05682,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2021-09",99.28632,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2021-10",99.41081,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2021-11",99.56136,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2021-12",99.82219,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2022-01",100.1146,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2022-02",100.304,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2022-03",100.2757,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2022-04",100.1129,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2022-05",99.91847,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2022-06",99.77065,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2022-07",99.71051,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2022-08",99.80817,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2022-09",100.1411,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2022-10",100.6149,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2022-11",101.1314,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2022-12",101.6169,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2023-01",102.0062,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2023-02",102.1978,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2023-03",102.1041,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2023-04",101.9002,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2023-05",101.8101,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2023-06",102.0036,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2023-07",102.3793,
"CRI","CCI","AMPLITUD","LTRENDIDX","M","2023-08",102.8185,
"IND","CCI","AMPLITUD","LTRENDIDX","M","2020-01",102.445216310638,
"IND","CCI","AMPLITUD","LTRENDIDX","M","2020-02",103.029361225974,
"IND","CCI","AMPLITUD","LTRENDIDX","M","2020-03",103.669902342166,
"IND","CCI","AMPLITUD","LTRENDIDX","M","2020-04",104.290361939916,
"IND","CCI","AMPLITUD","LTRENDIDX","M","2020-05",104.793021244654,
"IND","CCI","AMPLITUD","LTRENDIDX","M","2020-06",105.010084072043,
"IND","CCI","AMPLITUD","LTRENDIDX","M","2020-07",104.772640766496,
"IND","CCI","AMPLITUD","LTRENDIDX","M","2020-08",104.265228617038,
"IND","CCI","AMPLITUD","LTRENDIDX","M","2020-09",103.668478004337,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2020-01",101.7063,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2020-02",101.128,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2020-03",100.1835,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2020-04",99.13837,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.70252,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.78339,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2020-07",99.08922,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2020-08",99.42374,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2020-09",99.7781,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.99551,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2020-11",100.0985,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2020-12",100.1896,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2021-01",100.3061,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2021-02",100.5184,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2021-03",100.7159,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2021-04",100.8669,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.9744,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2021-06",100.9877,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2021-07",100.7593,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2021-08",100.5355,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2021-09",100.4989,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2021-10",100.468,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2021-11",100.401,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2021-12",100.3081,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2022-01",100.0522,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2022-02",99.41157,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2022-03",98.29592,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2022-04",97.04238,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2022-05",96.25114,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2022-06",95.85328,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2022-07",95.72023,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2022-08",95.76116,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2022-09",95.81194,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2022-10",95.89278,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2022-11",96.05287,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2022-12",96.38302,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2023-01",96.78005,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2023-02",97.0787,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2023-03",97.12971,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2023-04",97.02969,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2023-05",96.9804,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2023-06",96.99792,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2023-07",97.03297,
