,diagnostic_sub_category,diagnostic_description,count_of_diagnostics_id,current_wait_band
2538,Non Obstetric Ultrasound,US Doppler liver and portal system,6,11
2539,Non Obstetric Ultrasound,US Doppler lower limb arteries Both,5,2
2540,Non Obstetric Ultrasound,US Doppler lower limb arteries Rt,3,2
2541,Non Obstetric Ultrasound,US Doppler lower limb arteries Rt,5,3
2542,Non Obstetric Ultrasound,US Doppler lower limb veins Both,3,1
2543,Non Obstetric Ultrasound,US Doppler lower limb veins Lt,9,1
2544,Non Obstetric Ultrasound,US Doppler lower limb veins Lt,8,2
2545,Non Obstetric Ultrasound,US Doppler lower limb veins Rt,9,1
2546,Non Obstetric Ultrasound,US Doppler lower limb veins Rt,3,2
2547,Non Obstetric Ultrasound,US Doppler lower limb veins Rt,5,3
2548,Non Obstetric Ultrasound,US Doppler renal artery Both,2,4
2549,Non Obstetric Ultrasound,US Doppler renal artery Both,6,6
2550,Non Obstetric Ultrasound,US Doppler renal Both,8,1
2551,Non Obstetric Ultrasound,US Doppler renal Both,6,2
2552,Non Obstetric Ultrasound,US Doppler renal Both,7,6
2553,Non Obstetric Ultrasound,US Doppler testes,4,0
2554,Non Obstetric Ultrasound,US Doppler testes,5,3
2555,Non Obstetric Ultrasound,US Doppler transcranial,6,6
2556,Non Obstetric Ultrasound,US Doppler upper limb veins Rt,6,1
2557,Non Obstetric Ultrasound,US Doppler upper limb veins Rt,6,2
2558,Non Obstetric Ultrasound,US Doppler uterine artery Both,2,0
2559,Non Obstetric Ultrasound,US Doppler uterine artery Both,17,1
2560,Non Obstetric Ultrasound,US Doppler uterine artery Both,13,2
2561,Non Obstetric Ultrasound,US Doppler uterine artery Both,15,3
2562,Non Obstetric Ultrasound,US Doppler uterine artery Both,11,4
2563,Non Obstetric Ultrasound,US Doppler uterine artery Both,3,6
2564,Non Obstetric Ultrasound,US Doppler uterine artery Right,5,4
2565,Non Obstetric Ultrasound,US Doppler vein map lower limb Lt,5,2
2566,Non Obstetric Ultrasound,US Doppler vein map lower limb Rt,6,2
2567,Non Obstetric Ultrasound,US Doppler vertebral artery Both,2,2
2568,Non Obstetric Ultrasound,US Doppler vertebral artery Both,7,3
2569,Non Obstetric Ultrasound,US Elbow Both,3,12
2570,Non Obstetric Ultrasound,US Elbow Lt,5,2
2571,Non Obstetric Ultrasound,US Elbow Lt,5,5
2572,Non Obstetric Ultrasound,US Elbow Lt,2,7
2573,Non Obstetric Ultrasound,US Elbow Lt,5,9
2574,Non Obstetric Ultrasound,US Extremity,8,1
2575,Non Obstetric Ultrasound,US Extremity,4,2
2576,Non Obstetric Ultrasound,US Extremity,4,3
2577,Non Obstetric Ultrasound,US Extremity,4,4
2578,Non Obstetric Ultrasound,US Extremity,9,5
2579,Non Obstetric Ultrasound,US Extremity,7,6
2580,Non Obstetric Ultrasound,US Extremity,8,7
2581,Non Obstetric Ultrasound,US Extremity,6,10
2582,Non Obstetric Ultrasound,US Finger Lt,3,1
2583,Non Obstetric Ultrasound,US Finger Lt,4,5
2584,Non Obstetric Ultrasound,US Finger Rt,5,4
2585,Non Obstetric Ultrasound,US Finger Rt,1,5
2586,Non Obstetric Ultrasound,US Finger Rt,1,6
2587,Non Obstetric Ultrasound,US Follicular tracking transvaginal,3,3
2588,Non Obstetric Ultrasound,US Foot Both,5,8
2589,Non Obstetric Ultrasound,US Foot Both,1,9
2590,Non Obstetric Ultrasound,US Foot Both,2,13
2591,Non Obstetric Ultrasound,US Foot Lt,5,0
2592,Non Obstetric Ultrasound,US Foot Lt,15,1
2593,Non Obstetric Ultrasound,US Foot Lt,14,2
2594,Non Obstetric Ultrasound,US Foot Lt,13,3
2595,Non Obstetric Ultrasound,US Foot Lt,7,4
2596,Non Obstetric Ultrasound,US Foot Lt,8,5
2597,Non Obstetric Ultrasound,US Foot Lt,6,6
2598,Non Obstetric Ultrasound,US Foot Lt,1,7
2599,Non Obstetric Ultrasound,US Foot Lt,6,12
2600,Non Obstetric Ultrasound,US Foot Lt,5,13
2601,Non Obstetric Ultrasound,US Foot Rt,5,0
2602,Non Obstetric Ultrasound,US Foot Rt,14,1
2603,Non Obstetric Ultrasound,US Foot Rt,8,2
2604,Non Obstetric Ultrasound,US Foot Rt,13,3
2605,Non Obstetric Ultrasound,US Foot Rt,6,4
2606,Non Obstetric Ultrasound,US Foot Rt,7,5
2607,Non Obstetric Ultrasound,US Foot Rt,11,6
2608,Non Obstetric Ultrasound,US Foot Rt,2,7
2609,Non Obstetric Ultrasound,US Foot Rt,5,8
2610,Non Obstetric Ultrasound,US Foot Rt,3,10
2611,Non Obstetric Ultrasound,US Foot Rt,6,13
2612,Non Obstetric Ultrasound,US Foot Rt,2,14
2613,Non Obstetric Ultrasound,US Forearm Lt,3,1
2614,Non Obstetric Ultrasound,US Forearm Lt,2,2
2615,Non Obstetric Ultrasound,US Forearm Rt,3,3
2616,Non Obstetric Ultrasound,US Forefoot Rt,4,5
2617,Non Obstetric Ultrasound,US Groin and inguinal region,8,1
2618,Non Obstetric Ultrasound,US Groin and inguinal region,6,2
2619,Non Obstetric Ultrasound,US Groin and inguinal region,5,3
2620,Non Obstetric Ultrasound,US Groin and inguinal region,3,6
2621,Non Obstetric Ultrasound,US Groin and inguinal region,3,7
2622,Non Obstetric Ultrasound,US Groin Lt,7,1
2623,Non Obstetric Ultrasound,US Groin Lt,3,2
2624,Non Obstetric Ultrasound,US Groin Lt,2,3
2625,Non Obstetric Ultrasound,US Groin Lt,1,4
2626,Non Obstetric Ultrasound,US Groin Lt,1,5
2627,Non Obstetric Ultrasound,US Groin Lt,6,6
2628,Non Obstetric Ultrasound,US Groin Rt,7,1
2629,Non Obstetric Ultrasound,US Groin Rt,10,2
2630,Non Obstetric Ultrasound,US Groin Rt,5,3
2631,Non Obstetric Ultrasound,US Groin Rt,3,4
2632,Non Obstetric Ultrasound,US Guided aspiration,2,1
2633,Non Obstetric Ultrasound,US Guided aspiration,2,2
2634,Non Obstetric Ultrasound,US Guided aspiration,1,3
2635,Non Obstetric Ultrasound,US Guided aspiration,5,8
2636,Non Obstetric Ultrasound,US Guided aspiration,6,9
2637,Non Obstetric Ultrasound,US Guided aspiration,2,16
2638,Non Obstetric Ultrasound,US Guided aspiration abdomen,2,4
2639,Non Obstetric Ultrasound,US Guided aspiration abdomen,3,5
2640,Non Obstetric Ultrasound,US Guided aspiration foot Rt,5,6
2641,Non Obstetric Ultrasound,US Guided aspiration neck,2,0
2642,Non Obstetric Ultrasound,US Guided aspiration neck,5,3
2643,Non Obstetric Ultrasound,US Guided aspiration neck,4,6
2644,Non Obstetric Ultrasound,US Guided aspiration pancreas,5,1
2645,Non Obstetric Ultrasound,US Guided aspiration pelvis,2,15
2646,Non Obstetric Ultrasound,US Guided aspiration thorax,7,1
2647,Non Obstetric Ultrasound,US Guided aspiration thorax,5,2
2648,Non Obstetric Ultrasound,US Guided aspiration thorax,2,3
2649,Non Obstetric Ultrasound,US Guided aspiration thorax,4,6
2650,Non Obstetric Ultrasound,US Guided aspiration thyroid,5,1
2651,Non Obstetric Ultrasound,US Guided aspiration thyroid,1,2
2652,Non Obstetric Ultrasound,US Guided aspiration thyroid,5,3
2653,Non Obstetric Ultrasound,US Guided aspiration thyroid,6,4
2654,Non Obstetric Ultrasound,US Guided aspiration thyroid,4,23
2655,Non Obstetric Ultrasound,US Guided biopsy,16,1
2656,Non Obstetric Ultrasound,US Guided biopsy,12,2
2657,Non Obstetric Ultrasound,US Guided biopsy,10,3
2658,Non Obstetric Ultrasound,US Guided biopsy,3,4
2659,Non Obstetric Ultrasound,US Guided biopsy,4,5
2660,Non Obstetric Ultrasound,US Guided biopsy,5,6
2661,Non Obstetric Ultrasound,US Guided biopsy,5,12
2662,Non Obstetric Ultrasound,US Guided biopsy chest,2,2
2663,Non Obstetric Ultrasound,US Guided biopsy chest,2,6
2664,Non Obstetric Ultrasound,US Guided biopsy liver,9,1
2665,Non Obstetric Ultrasound,US Guided biopsy liver,6,2
2666,Non Obstetric Ultrasound,US Guided biopsy liver,7,3
2667,Non Obstetric Ultrasound,US Guided biopsy liver,3,4
2668,Non Obstetric Ultrasound,US Guided biopsy liver,5,5
2669,Non Obstetric Ultrasound,US Guided biopsy liver,5,6
2670,Non Obstetric Ultrasound,US Guided biopsy liver,3,8
2671,Non Obstetric Ultrasound,US Guided biopsy liver,6,9
2672,Non Obstetric Ultrasound,US Guided biopsy liver,6,10
2673,Non Obstetric Ultrasound,US Guided biopsy liver,1,11
2674,Non Obstetric Ultrasound,US Guided biopsy liver,3,12
2675,Non Obstetric Ultrasound,US Guided biopsy liver,1,13
2676,Non Obstetric Ultrasound,US Guided biopsy neck,5,0
2677,Non Obstetric Ultrasound,US Guided biopsy neck,23,1
2678,Non Obstetric Ultrasound,US Guided biopsy neck,18,2
2679,Non Obstetric Ultrasound,US Guided biopsy neck,19,3
2680,Non Obstetric Ultrasound,US Guided biopsy neck,8,4
2681,Non Obstetric Ultrasound,US Guided biopsy neck,6,5
2682,Non Obstetric Ultrasound,US Guided biopsy neck,7,6
2683,Non Obstetric Ultrasound,US Guided biopsy neck,2,7
2684,Non Obstetric Ultrasound,US Guided biopsy neck,1,15
2685,Non Obstetric Ultrasound,US Guided biopsy pelvis,5,2
2686,Non Obstetric Ultrasound,US Guided biopsy salivary gland,2,0
2687,Non Obstetric Ultrasound,US Guided biopsy salivary gland,5,1
2688,Non Obstetric Ultrasound,US Guided biopsy salivary gland,6,2
2689,Non Obstetric Ultrasound,US Guided biopsy salivary gland,7,3
2690,Non Obstetric Ultrasound,US Guided biopsy salivary gland,1,4
2691,Non Obstetric Ultrasound,US Guided biopsy salivary gland,3,6
2692,Non Obstetric Ultrasound,US Guided biopsy salivary gland,2,7
2693,Non Obstetric Ultrasound,US Guided biopsy salivary gland,1,17
2694,Non Obstetric Ultrasound,US Guided biopsy thyroid,7,1
2695,Non Obstetric Ultrasound,US Guided biopsy thyroid,5,2
2696,Non Obstetric Ultrasound,US Guided biopsy thyroid,5,3
2697,Non Obstetric Ultrasound,US Guided biopsy thyroid,3,5
2698,Non Obstetric Ultrasound,US Guided biopsy thyroid,2,6
2699,Non Obstetric Ultrasound,US Guided biopsy thyroid,5,8
2700,Non Obstetric Ultrasound,US Guided biopsy thyroid,5,9
2701,Non Obstetric Ultrasound,US Guided biopsy thyroid,5,14
2702,Non Obstetric Ultrasound,US Guided biopsy thyroid,6,18
2703,Non Obstetric Ultrasound,US Guided core biopsy axilla Both,1,6
2704,Non Obstetric Ultrasound,US Guided core biopsy axilla Lt,1,1
2705,Non Obstetric Ultrasound,US Guided core biopsy axilla Lt,7,2
2706,Non Obstetric Ultrasound,US Guided core biopsy axilla Lt,3,4
2707,Non Obstetric Ultrasound,US Guided core biopsy axilla Rt,1,1
2708,Non Obstetric Ultrasound,US Guided core biopsy axilla Rt,1,2
2709,Non Obstetric Ultrasound,US Guided core biopsy axilla Rt,5,4
2710,Non Obstetric Ultrasound,US Guided core needle biopsy,1,4
2711,Non Obstetric Ultrasound,US Guided drainage,3,1
2712,Non Obstetric Ultrasound,US Guided drainage,6,9
2713,Non Obstetric Ultrasound,US Guided drainage abdomen,7,1
2714,Non Obstetric Ultrasound,US Guided drainage abdomen,3,2
2715,Non Obstetric Ultrasound,US Guided drainage abdomen,5,3
2716,Non Obstetric Ultrasound,US Guided drainage abdomen,5,6
2717,Non Obstetric Ultrasound,US Guided drainage abdomen,3,8
2718,Non Obstetric Ultrasound,US Guided drainage abdomen,6,10
2719,Non Obstetric Ultrasound,US Guided drainage ovarian cyst,1,10
2720,Non Obstetric Ultrasound,US Guided drainage thorax,1,1
2721,Non Obstetric Ultrasound,US Guided drainage thorax,4,3
2722,Non Obstetric Ultrasound,US Guided fine needle aspiration,5,0
2723,Non Obstetric Ultrasound,US Guided fine needle aspiration,2,1
2724,Non Obstetric Ultrasound,US Guided fine needle aspiration,5,2
2725,Non Obstetric Ultrasound,US Guided fine needle aspiration,5,4
2726,Non Obstetric Ultrasound,US Guided fine needle aspiration,6,5
2727,Non Obstetric Ultrasound,US Guided FNA biopsy groin Right,5,2
2728,Non Obstetric Ultrasound,US Guided FNA biopsy neck,2,4
2729,Non Obstetric Ultrasound,US Guided injection,3,0
2730,Non Obstetric Ultrasound,US Guided injection,2,2
2731,Non Obstetric Ultrasound,US Guided injection,5,3
2732,Non Obstetric Ultrasound,US Guided injection,5,4
2733,Non Obstetric Ultrasound,US Guided injection,9,6
2734,Non Obstetric Ultrasound,US Guided injection,6,9
2735,Non Obstetric Ultrasound,US Guided injection,7,10
2736,Non Obstetric Ultrasound,US Guided injection,3,12
2737,Non Obstetric Ultrasound,US Guided injection,2,14
2738,Non Obstetric Ultrasound,US Guided injection elbow Both,6,12
2739,Non Obstetric Ultrasound,US Guided injection elbow Lt,4,12
2740,Non Obstetric Ultrasound,US Guided injection elbow Rt,4,2
2741,Non Obstetric Ultrasound,US Guided injection foot Both,2,13
2742,Non Obstetric Ultrasound,US Guided injection foot Lt,4,1
2743,Non Obstetric Ultrasound,US Guided injection foot Lt,4,12
2744,Non Obstetric Ultrasound,US Guided injection foot Rt,1,7
2745,Non Obstetric Ultrasound,US Guided injection hand Both,2,2
2746,Non Obstetric Ultrasound,US Guided injection hip Lt,1,6
2747,Non Obstetric Ultrasound,US Guided injection hip Rt,3,1
2748,Non Obstetric Ultrasound,US Guided injection knee Rt,2,8
2749,Non Obstetric Ultrasound,US Guided injection of joint,3,28
2750,Non Obstetric Ultrasound,US Guided injection shoulder Lt,1,0
2751,Non Obstetric Ultrasound,US Guided injection shoulder Lt,4,8
2752,Non Obstetric Ultrasound,US Guided injection shoulder Rt,5,14
2753,Non Obstetric Ultrasound,US Guided injection shoulder Rt,3,15
2754,Non Obstetric Ultrasound,US Guided injection wrist Rt,2,13
2755,Non Obstetric Ultrasound,US Guided marker insertion axilla Left,5,2
2756,Non Obstetric Ultrasound,US Guided steroid injection,10,0
2757,Non Obstetric Ultrasound,US Guided steroid injection,8,1
2758,Non Obstetric Ultrasound,US Guided steroid injection,9,2
2759,Non Obstetric Ultrasound,US Guided steroid injection,6,3
2760,Non Obstetric Ultrasound,US Guided steroid injection,4,4
2761,Non Obstetric Ultrasound,US Guided steroid injection,13,6
2762,Non Obstetric Ultrasound,US Guided steroid injection,4,7
2763,Non Obstetric Ultrasound,US Guided steroid injection,2,8
2764,Non Obstetric Ultrasound,US Guided steroid injection,7,9
2765,Non Obstetric Ultrasound,US Guided steroid injection,5,10
2766,Non Obstetric Ultrasound,US Guided steroid injection,5,11
2767,Non Obstetric Ultrasound,US Guided steroid injection,4,12
2768,Non Obstetric Ultrasound,US Guided steroid injection,3,13
2769,Non Obstetric Ultrasound,US Guided steroid injection,8,14
2770,Non Obstetric Ultrasound,US Guided steroid injection,7,15
2771,Non Obstetric Ultrasound,US Guided steroid injection,4,16
2772,Non Obstetric Ultrasound,US Guided steroid injection,4,19
2773,Non Obstetric Ultrasound,US Hand and wrist Both,5,0
2774,Non Obstetric Ultrasound,US Hand and wrist Both,26,1
2775,Non Obstetric Ultrasound,US Hand and wrist Both,18,2
2776,Non Obstetric Ultrasound,US Hand and wrist Both,14,3
2777,Non Obstetric Ultrasound,US Hand and wrist Both,10,4
2778,Non Obstetric Ultrasound,US Hand and wrist Both,10,5
2779,Non Obstetric Ultrasound,US Hand and wrist Both,17,6
2780,Non Obstetric Ultrasound,US Hand and wrist Both,15,7
2781,Non Obstetric Ultrasound,US Hand and wrist Both,5,8
2782,Non Obstetric Ultrasound,US Hand and wrist Both,5,13
2783,Non Obstetric Ultrasound,US Hand and wrist Both,7,14
2784,Non Obstetric Ultrasound,US Hand Both,4,0
2785,Non Obstetric Ultrasound,US Hand Both,8,1
2786,Non Obstetric Ultrasound,US Hand Both,4,2
2787,Non Obstetric Ultrasound,US Hand Both,6,3
2788,Non Obstetric Ultrasound,US Hand Both,5,4
2789,Non Obstetric Ultrasound,US Hand Both,2,5
2790,Non Obstetric Ultrasound,US Hand Both,12,6
2791,Non Obstetric Ultrasound,US Hand Both,4,7
2792,Non Obstetric Ultrasound,US Hand Both,4,8
2793,Non Obstetric Ultrasound,US Hand Both,1,11
2794,Non Obstetric Ultrasound,US Hand Lt,8,1
2795,Non Obstetric Ultrasound,US Hand Lt,3,2
2796,Non Obstetric Ultrasound,US Hand Lt,6,3
2797,Non Obstetric Ultrasound,US Hand Lt,4,4
2798,Non Obstetric Ultrasound,US Hand Lt,6,6
2799,Non Obstetric Ultrasound,US Hand Rt,4,1
2800,Non Obstetric Ultrasound,US Hand Rt,4,2
2801,Non Obstetric Ultrasound,US Hand Rt,3,3
2802,Non Obstetric Ultrasound,US Hand Rt,5,4
2803,Non Obstetric Ultrasound,US Hand Rt,4,6
2804,Non Obstetric Ultrasound,US Hip Both,5,0
2805,Non Obstetric Ultrasound,US Hip Both,12,1
2806,Non Obstetric Ultrasound,US Hip Both,30,2
2807,Non Obstetric Ultrasound,US Hip Both,19,3
2808,Non Obstetric Ultrasound,US Hip Both,14,4
2809,Non Obstetric Ultrasound,US Hip Both,12,5
2810,Non Obstetric Ultrasound,US Hip Both,7,6
2811,Non Obstetric Ultrasound,US Hip Both,5,7
2812,Non Obstetric Ultrasound,US Hip Both,2,8
2813,Non Obstetric Ultrasound,US Hip Both,3,9
2814,Non Obstetric Ultrasound,US Hip Lt,5,0
2815,Non Obstetric Ultrasound,US Hip Lt,5,5
2816,Non Obstetric Ultrasound,US Hip Rt,2,6
2817,Non Obstetric Ultrasound,US Kidney Both,15,1
2818,Non Obstetric Ultrasound,US Kidney Both,7,2
2819,Non Obstetric Ultrasound,US Kidney Both,3,3
2820,Non Obstetric Ultrasound,US Kidney Both,6,4
2821,Non Obstetric Ultrasound,US Kidney Both,3,6
2822,Non Obstetric Ultrasound,US Kidney Both,5,9
2823,Non Obstetric Ultrasound,US Knee Both,5,0
2824,Non Obstetric Ultrasound,US Knee Both,2,2
2825,Non Obstetric Ultrasound,US Knee Both,6,4
2826,Non Obstetric Ultrasound,US Knee Both,1,15
2827,Non Obstetric Ultrasound,US Knee Lt,7,1
2828,Non Obstetric Ultrasound,US Knee Lt,8,2
2829,Non Obstetric Ultrasound,US Knee Lt,2,5
2830,Non Obstetric Ultrasound,US Knee Lt,3,6
2831,Non Obstetric Ultrasound,US Knee Lt,2,7
2832,Non Obstetric Ultrasound,US Knee Rt,9,1
2833,Non Obstetric Ultrasound,US Knee Rt,5,2
2834,Non Obstetric Ultrasound,US Knee Rt,2,4
2835,Non Obstetric Ultrasound,US Knee Rt,2,5
2836,Non Obstetric Ultrasound,US Knee Rt,2,6
2837,Non Obstetric Ultrasound,US Knee Rt,6,7
2838,Non Obstetric Ultrasound,US Knee Rt,4,12
2839,Non Obstetric Ultrasound,US Liver,14,1
2840,Non Obstetric Ultrasound,US Liver,14,2
2841,Non Obstetric Ultrasound,US Liver,11,3
2842,Non Obstetric Ultrasound,US Liver,5,6
2843,Non Obstetric Ultrasound,US Liver,5,7
2844,Non Obstetric Ultrasound,US Liver with contrast,6,3
2845,Non Obstetric Ultrasound,US Lower leg Lt,4,1
2846,Non Obstetric Ultrasound,US Lower leg Lt,1,2
2847,Non Obstetric Ultrasound,US Lower leg Lt,1,6
2848,Non Obstetric Ultrasound,US Lower leg Rt,6,4
2849,Non Obstetric Ultrasound,US Lower leg Rt,1,6
2850,Non Obstetric Ultrasound,US Lower leg Rt,5,17
2851,Non Obstetric Ultrasound,US Neck,12,0
2852,Non Obstetric Ultrasound,US Neck,63,1
2853,Non Obstetric Ultrasound,US Neck,74,2
2854,Non Obstetric Ultrasound,US Neck,38,3
2855,Non Obstetric Ultrasound,US Neck,17,4
2856,Non Obstetric Ultrasound,US Neck,9,5
2857,Non Obstetric Ultrasound,US Neck,27,6
2858,Non Obstetric Ultrasound,US Neck,13,7
2859,Non Obstetric Ultrasound,US Neck,2,8
2860,Non Obstetric Ultrasound,US Neck,13,9
2861,Non Obstetric Ultrasound,US Neck,5,10
2862,Non Obstetric Ultrasound,US Neck,3,11
2863,Non Obstetric Ultrasound,US Neck,5,12
2864,Non Obstetric Ultrasound,US Neck,5,13
2865,Non Obstetric Ultrasound,US Pelvis,14,0
2866,Non Obstetric Ultrasound,US Pelvis,59,1
2867,Non Obstetric Ultrasound,US Pelvis,56,2
2868,Non Obstetric Ultrasound,US Pelvis,33,3
2869,Non Obstetric Ultrasound,US Pelvis,26,4
2870,Non Obstetric Ultrasound,US Pelvis,26,5
2871,Non Obstetric Ultrasound,US Pelvis,61,6
2872,Non Obstetric Ultrasound,US Pelvis,1,10
2873,Non Obstetric Ultrasound,US Pelvis TA and transvaginal,6,0
2874,Non Obstetric Ultrasound,US Pelvis TA and transvaginal,13,1
2875,Non Obstetric Ultrasound,US Pelvis TA and transvaginal,17,2
2876,Non Obstetric Ultrasound,US Pelvis TA and transvaginal,12,3
2877,Non Obstetric Ultrasound,US Pelvis TA and transvaginal,13,4
2878,Non Obstetric Ultrasound,US Pelvis TA and transvaginal,4,5
2879,Non Obstetric Ultrasound,US Pelvis TA and transvaginal,14,6
2880,Non Obstetric Ultrasound,US Pelvis TA and transvaginal,5,7
2881,Non Obstetric Ultrasound,US Pelvis TA and transvaginal,9,8
2882,Non Obstetric Ultrasound,US Pelvis TA and transvaginal,13,9
2883,Non Obstetric Ultrasound,US Pelvis TA and transvaginal,4,11
2884,Non Obstetric Ultrasound,US Pelvis TA and transvaginal,3,18
2885,Non Obstetric Ultrasound,US Pelvis transvaginal,38,1
2886,Non Obstetric Ultrasound,US Pelvis transvaginal,42,2
2887,Non Obstetric Ultrasound,US Pelvis transvaginal,34,3
2888,Non Obstetric Ultrasound,US Pelvis transvaginal,1,4
2889,Non Obstetric Ultrasound,US Pelvis transvaginal,3,6
2890,Non Obstetric Ultrasound,US Penis,5,1
2891,Non Obstetric Ultrasound,US Penis,4,2
2892,Non Obstetric Ultrasound,US Penis,6,4
2893,Non Obstetric Ultrasound,US Penis,6,6
2894,Non Obstetric Ultrasound,US Popliteal fossa Rt,3,1
2895,Non Obstetric Ultrasound,US Sacrum,4,1
2896,Non Obstetric Ultrasound,US Sacrum,6,2
2897,Non Obstetric Ultrasound,US Sacrum,1,8
2898,Non Obstetric Ultrasound,US Sacrum,3,9
2899,Non Obstetric Ultrasound,US Salivary gland,1,1
2900,Non Obstetric Ultrasound,US Salivary gland,6,2
2901,Non Obstetric Ultrasound,US Salivary gland,3,3
2902,Non Obstetric Ultrasound,US Salivary gland,4,6
2903,Non Obstetric Ultrasound,US Salivary glands parotid,5,1
2904,Non Obstetric Ultrasound,US Salivary glands parotid,4,3
2905,Non Obstetric Ultrasound,US Salivary glands parotid,4,4
2906,Non Obstetric Ultrasound,US Salivary glands parotid,3,5
2907,Non Obstetric Ultrasound,US Salivary glands parotid,6,6
2908,Non Obstetric Ultrasound,US Salivary glands parotid,6,7
2909,Non Obstetric Ultrasound,US Salivary glands parotid,3,8
2910,Non Obstetric Ultrasound,US Salivary glands submandibular,4,1
2911,Non Obstetric Ultrasound,US Salivary glands submandibular,6,2
2912,Non Obstetric Ultrasound,US Salivary glands submandibular,4,3
2913,Non Obstetric Ultrasound,US Salivary glands submandibular,8,4
2914,Non Obstetric Ultrasound,US Salivary glands submandibular,7,5
2915,Non Obstetric Ultrasound,US Salivary glands submandibular,9,6
2916,Non Obstetric Ultrasound,US Salivary glands submandibular,4,7
2917,Non Obstetric Ultrasound,US Scalp,4,0
2918,Non Obstetric Ultrasound,US Scalp,4,2
2919,Non Obstetric Ultrasound,US Scalp,5,4
2920,Non Obstetric Ultrasound,US Scalp,4,5
2921,Non Obstetric Ultrasound,US Scalp,6,32
2922,Non Obstetric Ultrasound,US Scan chest wall,11,1
2923,Non Obstetric Ultrasound,US Scan chest wall,8,2
2924,Non Obstetric Ultrasound,US Scan chest wall,5,3
2925,Non Obstetric Ultrasound,US Scan chest wall,4,4
2926,Non Obstetric Ultrasound,US Scan chest wall,6,6
2927,Non Obstetric Ultrasound,US Scan chest wall,2,9
2928,Non Obstetric Ultrasound,US Scan chest wall,1,10
2929,Non Obstetric Ultrasound,US Scan chest wall,1,17
2930,Non Obstetric Ultrasound,US Scan supraclavicular fossa Lt,2,1
2931,Non Obstetric Ultrasound,US Scan supraclavicular fossa Lt,3,2
2932,Non Obstetric Ultrasound,US Scan supraclavicular fossa Rt,4,2
2933,Non Obstetric Ultrasound,US Shoulder Both,3,1
2934,Non Obstetric Ultrasound,US Shoulder Both,3,6
2935,Non Obstetric Ultrasound,US Shoulder Both,4,7
2936,Non Obstetric Ultrasound,US Shoulder Lt,2,1
2937,Non Obstetric Ultrasound,US Shoulder Lt,6,2
2938,Non Obstetric Ultrasound,US Shoulder Lt,10,3
2939,Non Obstetric Ultrasound,US Shoulder Lt,4,4
2940,Non Obstetric Ultrasound,US Shoulder Lt,5,6
2941,Non Obstetric Ultrasound,US Shoulder Lt,7,8
2942,Non Obstetric Ultrasound,US Shoulder Lt,7,10
2943,Non Obstetric Ultrasound,US Shoulder Rt,10,1
2944,Non Obstetric Ultrasound,US Shoulder Rt,10,2
2945,Non Obstetric Ultrasound,US Shoulder Rt,10,3
2946,Non Obstetric Ultrasound,US Shoulder Rt,7,4
2947,Non Obstetric Ultrasound,US Shoulder Rt,9,5
2948,Non Obstetric Ultrasound,US Shoulder Rt,6,6
2949,Non Obstetric Ultrasound,US Shoulder Rt,6,7
2950,Non Obstetric Ultrasound,US Shoulder Rt,5,8
2951,Non Obstetric Ultrasound,US Shoulder Rt,1,10
2952,Non Obstetric Ultrasound,US Skull,6,2
2953,Non Obstetric Ultrasound,US Skull,1,5
2954,Non Obstetric Ultrasound,US Skull,4,7
2955,Non Obstetric Ultrasound,US Soft tissue,4,1
2956,Non Obstetric Ultrasound,US Soft tissue,11,2
2957,Non Obstetric Ultrasound,US Soft tissue,2,3
2958,Non Obstetric Ultrasound,US Soft tissue,4,5
2959,Non Obstetric Ultrasound,US Soft tissue,2,7
2960,Non Obstetric Ultrasound,US Soft tissue,1,10
2961,Non Obstetric Ultrasound,US Spine,6,1
2962,Non Obstetric Ultrasound,US Spine,3,2
2963,Non Obstetric Ultrasound,US Spine,3,7
2964,Non Obstetric Ultrasound,US Spine,5,10
2965,Non Obstetric Ultrasound,US Spine cervical,1,3
2966,Non Obstetric Ultrasound,US Spine lumbar,1,1
2967,Non Obstetric Ultrasound,US Testes,6,0
2968,Non Obstetric Ultrasound,US Testes,28,1
2969,Non Obstetric Ultrasound,US Testes,16,2
2970,Non Obstetric Ultrasound,US Testes,6,3
2971,Non Obstetric Ultrasound,US Testes,6,4
2972,Non Obstetric Ultrasound,US Testes,2,5
2973,Non Obstetric Ultrasound,US Testes,4,6
2974,Non Obstetric Ultrasound,US Testes,8,7
2975,Non Obstetric Ultrasound,US Testes,2,8
2976,Non Obstetric Ultrasound,US Testes,5,10
2977,Non Obstetric Ultrasound,US Thigh Lt,6,1
2978,Non Obstetric Ultrasound,US Thigh Lt,3,2
2979,Non Obstetric Ultrasound,US Thigh Lt,4,6
2980,Non Obstetric Ultrasound,US Thigh Lt,6,7
2981,Non Obstetric Ultrasound,US Thigh Rt,4,7
2982,Non Obstetric Ultrasound,US Thorax and pleural cavity,4,1
2983,Non Obstetric Ultrasound,US Thorax and pleural cavity,2,2
2984,Non Obstetric Ultrasound,US Thumb Rt,2,1
2985,Non Obstetric Ultrasound,US Thyroid,4,0
2986,Non Obstetric Ultrasound,US Thyroid,18,1
2987,Non Obstetric Ultrasound,US Thyroid,19,2
2988,Non Obstetric Ultrasound,US Thyroid,7,3
2989,Non Obstetric Ultrasound,US Thyroid,4,4
2990,Non Obstetric Ultrasound,US Thyroid,5,5
2991,Non Obstetric Ultrasound,US Thyroid,8,6
